symbol,side,entry_time,exit_time,entry_idx,exit_idx,entry_price,exit_price,pnl_pct,net_pnl_pct,pnl_portfolio_pct,exit_reason,mfe_atr,mae_atr,bars_held,rsi_14,adx_1h,adx_prev_1h,vol_ratio,atr,ema20,ema50,ema200,btc_adx,btc_ema20,btc_ema50,btc_ema200,btc_regime_pass,confirmation_type,had_pullback,close_position,execution_model,balance_before_entry,balance_before_exit,balance_after_exit,forward_return_4bars,forward_return_8bars
NEARUSDT,long,2023-11-25 01:00:00,2023-11-26 16:00:00,25273,25312,1.878,1.811,-3.5676251331203384,-3.7076251331203385,-1.1392509999999827,STOP_LOSS,1.1044776119403028,2.835820895522387,39,61.518247679032,30.403987296279468,29.775794831763523,0.842998302966916,0.0335,1.8360616538876733,1.829195531548,1.817474066750892,34.85670298665653,37690.59064231702,37490.42132683431,37046.35126965662,True,rsi_rebound,True,0.9636363461157027,enter_on_signal_bar_close,97.59769655060396,97.52937816301854,96.48581381667425,-1.1714589989350266,-1.5441959531416356
SUIUSDT,long,2023-12-02 17:00:00,2023-12-02 22:00:00,5113,5118,0.623,0.623,0.0,-0.13999999999999999,-0.13995099999998217,BREAK_EVEN_SL,1.7244258872651512,0.6137787056367443,5,57.986742016122,31.39713760381521,31.11022700894217,1.1524674512704935,0.0068428571428571,0.6170555472613639,0.6127963828152333,0.6047512374791341,33.30596545891408,38708.3391042526,38478.856258871405,37866.12612867839,True,rsi_rebound,True,0.7835050738654582,enter_on_signal_bar_close,100.0,99.93,99.86004900000002,0.9309791332263286,0.20866773675761924
BCHUSDT,long,2023-12-02 19:00:00,2023-12-03 00:00:00,25579,25584,227.72,231.27714285714285,1.5620687059295846,1.4220687059295847,1.3589990000000174,TAKE_PROFIT,4.731325301204833,0.7927710843373478,5,65.35810040331077,36.77364295905839,35.96064113827785,4.328642335486704,1.1857142857142853,226.0490184913756,225.06812006321428,224.8059784273991,37.08643413462528,38788.5143234358,38529.84016822386,37891.30519595537,True,vol_and_rsi,True,0.6709401706534405,enter_on_signal_bar_close,99.92398810973438,99.85404131805757,101.28195410890581,0.2546987528543881,1.0495345160723761
BCHUSDT,long,2024-02-28 07:00:00,2024-02-28 08:00:00,27679,27680,300.37,300.37,0.0,-0.13999999999999999,-0.13995099999998833,BREAK_EVEN_SL,1.7781021897810199,0.2784671532846802,1,61.65376497687457,40.538068435003375,40.24123581832857,1.7339506612964197,3.914285714285707,294.7782278987095,288.6387279312776,274.766320117505,58.442053011631,56927.61971832438,55605.31284005895,52966.6339575213,True,vol_and_rsi,True,0.7840095464458219,enter_on_signal_bar_close,101.28195410890581,101.21105674102958,101.14020900131086,0.5526517295335647,0.9554882311815442
BCHUSDT,long,2024-03-25 13:00:00,2024-03-25 18:00:00,28309,28314,492.02,492.02,0.0,-0.13999999999999999,-0.13995099999999314,BREAK_EVEN_SL,1.7101468804743285,0.6489691416251172,5,60.55002271920359,42.414206141799006,42.16076480127485,1.5910657561193944,10.601428571428576,480.9630225906944,468.485446826839,433.2754095698128,25.784504556778263,66827.79356315942,66060.60361567709,66019.24923690334,True,vol_and_rsi,True,0.9509594882053335,enter_on_signal_bar_close,101.14020900131086,101.06941085500995,100.99866226741145,1.1849111824722656,0.47152554774196037
FTMUSDT,long,2024-05-18 03:00:00,2024-05-18 11:00:00,29475,29483,0.8294,0.8898714285714284,7.290984877191753,7.150984877191753,1.3589990000000232,TAKE_PROFIT,3.3982990786676215,0.5953224663359341,8,64.09306998385247,33.452221979471275,32.37139409286016,1.5312513724889916,0.0201571428571428,0.8001427214744968,0.7864822108129683,0.733895908562491,32.38861199922443,66630.90966359581,65948.40586307975,63876.87594694225,True,vol_and_rsi,True,0.959232590905695,enter_on_signal_bar_close,97.46110759830447,97.39288482298566,98.78560307595437,5.437665782493372,7.451169520135033
LINKUSDT,long,2024-05-18 14:00:00,2024-05-19 06:00:00,29606,29622,16.408,16.408,0.0,-0.13999999999999999,-0.1399509999999969,BREAK_EVEN_SL,1.9283909014321696,1.5096882898062343,16,63.36163982949288,35.977935678475745,35.44587362881738,2.4042096920280773,0.1695714285714287,16.187437451531228,15.731084353342242,14.521508085849458,28.753315172243397,66838.1261368337,66302.65102451645,64196.28549393727,True,vol_and_rsi,True,0.7172413768371075,enter_on_signal_bar_close,97.73447692841003,97.66606279456015,97.59769655060396,-1.1214041930765544,-1.0238907849829524
ETHUSDT,long,2024-07-01 17:00:00,2024-07-01 21:00:00,30665,30669,3490.23,3456.417142857143,-0.9687859293759139,-1.108785929375914,-1.1392509999999851,STOP_LOSS,0.5134141704338911,2.243525286239375,4,61.459145257318625,30.55570851925472,30.42612877497729,0.9000226200741801,16.906428571428574,3465.1302342112563,3440.050658373053,3428.7016851422163,41.22915853557252,62883.17545481889,62304.72372854515,62201.93668847305,True,rsi_rebound,True,0.9278285533902366,enter_on_signal_bar_close,101.16144346288802,101.090630452464,100.00896070662264,-0.9131203387742324,-1.2271397586978487
SOLUSDT,long,2024-07-02 02:00:00,2024-07-02 12:00:00,30554,30564,149.009,149.009,0.0,-0.13999999999999999,-0.13995099999998825,BREAK_EVEN_SL,1.7587939698492614,1.4992437917744044,10,63.900434134693455,34.20538849483145,34.199138514776365,0.9250186087376528,1.4640714285714256,147.28610590293655,145.7750773242076,141.83857970953477,30.08628241426429,62984.27845725729,62539.10793848151,62278.737338481165,True,rsi_rebound,True,0.9697986570672387,enter_on_signal_bar_close,101.21714606730956,101.14629406506245,101.07549165921691,-0.8717594239273991,-0.17180170325282382
SUIUSDT,long,2024-07-15 06:00:00,2024-07-15 22:00:00,10526,10542,0.8094,0.8365499999999997,3.354336545589285,3.2143365455892847,1.3589990000000285,TAKE_PROFIT,3.790055248618826,1.8895027624309606,16,58.830286860400335,40.90971263248471,40.77882853898085,1.2790184400683833,0.0090499999999999,0.8010247947705685,0.7858772126984056,0.7522580197220678,65.03751438323535,61229.97897333063,60086.557721811856,58737.49730628364,True,rsi_rebound,True,0.712499955468755,enter_on_signal_bar_close,99.86004900000002,99.79014696570003,101.21714606730956,-1.840869780084016,-0.6671608598962145
ADAUSDT,long,2024-07-15 12:00:00,2024-07-16 03:00:00,30996,31011,0.4384,0.4519642857142855,3.0940432742439494,2.9540432742439493,1.3589990000000105,TAKE_PROFIT,3.074249605055334,1.1500789889415748,15,56.80273618327569,33.98165966833728,33.71558295681559,3.443624337463615,0.0045214285714285,0.4346778649636615,0.4301092794620667,0.4059153949222156,65.51701533642509,61855.27696627687,60628.63039684223,58964.3478648859,True,vol_and_rsi,True,0.6666666081871413,enter_on_signal_bar_close,100.20426559030254,100.13412260438933,101.5660405576321,-0.593065693430655,-0.3649635036496328
DOGEUSDT,long,2024-07-27 19:00:00,2024-07-27 20:00:00,31291,31292,0.1361,0.1320785714285716,-2.9547601553478313,-3.0947601553478314,-1.1392509999999876,STOP_LOSS,0.0198934280639501,3.0287744227354816,1,59.69298432735499,34.45411715724627,34.0185482277147,9.425883349927615,0.0020107142857142,0.1339860271539104,0.1322260197840731,0.1294835873259765,43.89530206793392,68243.81849590715,67537.67068059627,66184.7377938758,True,vol_and_rsi,True,0.7135134170927807,enter_on_signal_bar_close,101.56604055763212,101.49494432924179,100.4089484249189,-3.4459955914768554,-4.842027920646593
ETHUSDT,long,2024-08-23 15:00:00,2024-08-23 17:00:00,31935,31937,2669.45,2669.45,0.0,-0.13999999999999999,-0.13995099999997546,BREAK_EVEN_SL,2.931999726906555,0.3742063221137405,2,59.462258045640205,31.626023069655268,30.57967673206892,2.0026449267734727,20.924285714285684,2650.8557265658187,2635.46948073006,2627.661404176861,26.013598047571,60913.24220833241,60624.81310278994,59907.732731807926,True,vol_and_rsi,True,0.7206636500536696,enter_on_signal_bar_close,100.00896070662264,99.93895443412802,99.86899716602414,2.8144374309314695,3.4512727340838047
FTMUSDT,long,2024-09-20 08:00:00,2024-09-20 09:00:00,32480,32481,0.6538,0.6538,0.0,-0.13999999999999999,-0.13995099999998567,BREAK_EVEN_SL,1.917808219178086,0.3312577833125821,1,61.172291152397065,30.519938574386785,30.28669459643809,2.161160510753142,0.0114714285714285,0.6390131289070492,0.6228836480018299,0.5508926200576808,32.15038743647323,63130.60625737812,62179.63398404668,60002.92160943045,True,rsi_rebound,True,0.5501858531529429,enter_on_signal_bar_close,98.78560307595437,98.71645315380121,98.64735163659356,-2.5237075558274804,-2.0189660446619913
AVAXUSDT,long,2024-10-07 14:00:00,2024-10-07 22:00:00,33014,33022,27.285,26.644714285714286,-2.3466582894840156,-2.4866582894840157,-1.1392509999999827,STOP_LOSS,0.42481035252119287,2.0584560464078474,8,60.489255463869675,30.22478258675864,30.01306947484649,2.738531470040838,0.3201428571428576,27.006968841481147,26.625024656392497,26.59428788025386,30.2495889876128,63167.31193073557,62708.470173729474,62544.16055083901,True,rsi_rebound,True,0.356104650645197,enter_on_signal_bar_close,97.59769655060396,97.52937816301854,96.48581381667425,-1.6419277991570476,-2.19901044529962
DOTUSDT,long,2024-10-19 14:00:00,2024-10-20 14:00:00,33302,33326,4.394,4.516785714285715,2.7943949541582724,2.6543949541582723,1.3589990000000094,TAKE_PROFIT,3.591623036649214,0.9284467713787131,24,59.72386219737309,33.38335476218751,33.35511295540977,1.246981014175751,0.0409285714285715,4.348659456725848,4.311586477520049,4.270190590514068,25.6368424286136,68249.94004271057,67993.56699683485,66023.75852788283,True,rsi_rebound,True,0.9268292456870895,enter_on_signal_bar_close,101.35899900000001,101.28804770070002,102.73646678282003,0.4779244424214817,0.8192990441511058
ADAUSDT,long,2024-11-29 23:00:00,2024-11-30 07:00:00,34295,34303,1.0762,1.1346357142857142,5.429819205139765,5.289819205139765,1.358999000000004,TAKE_PROFIT,3.629629629629634,1.2988632196553058,8,62.17846273536514,40.74155623674738,39.913179546787184,1.3546571226620345,0.0194785714285714,1.0535190052492165,1.0345158105973278,0.9675986048124088,25.966754132347248,97047.67285602885,96309.24606147438,95283.11712920998,True,vol_and_rsi,True,0.6363636149372555,enter_on_signal_bar_close,101.5660405576321,101.49494432924178,102.94632203314993,-0.5389332837762523,5.064114476863036
ADAUSDT,long,2025-01-15 14:00:00,2025-01-16 00:00:00,35414,35424,1.0505,1.0505,0.0,-0.13999999999999999,-0.13995099999998067,BREAK_EVEN_SL,1.525842696629213,0.5623595505617975,10,65.34532686248068,40.10997819342306,39.81849151592719,1.6819645752287111,0.0254285714285714,1.0152536677125303,0.991897587094897,0.9761360548051256,29.614498967128785,97145.50227789284,96105.0719986994,95414.34611587552,True,volume_candle,True,0.7281105655248586,enter_on_signal_bar_close,102.94632203314993,102.87425960772673,102.80224762600133,1.4374107567824952,1.6087577344121764
AVAXUSDT,long,2025-01-17 20:00:00,2025-01-18 03:00:00,35468,35475,41.539,40.469571428571435,-2.5745168911831455,-2.7145168911831457,-1.1392509999999874,STOP_LOSS,0.24686080683943024,2.0964467005076233,7,63.847262380539576,30.552157847012097,29.579210723878607,1.5513335341010714,0.5347142857142845,40.82545340564998,39.98532952049795,38.3583556136196,49.67045546387315,102951.3415379439,101066.41824518437,97717.60387790127,True,vol_and_rsi,True,0.7098765424795549,enter_on_signal_bar_close,96.48581381667425,96.41827374700259,95.38659821790966,0.20462697705770685,-1.8777534365295292
POLUSDT,long,2025-03-25 08:00:00,2025-03-25 20:00:00,4628,4640,0.2218,0.22846,3.0027051397655544,2.8627051397655543,1.3589990000000114,TAKE_PROFIT,3.590090090090092,0.4999999999999999,12,63.62895757813169,36.97241776281852,36.31288645377695,2.184326066817516,0.00222,0.2189929899481368,0.2166265351460911,0.2145519299843031,31.057683837990343,86978.32559232005,86476.42742623198,85003.89221781777,True,rsi_rebound,True,0.5416665339052587,enter_on_signal_bar_close,100.0,99.93,101.35899900000001,0.7574391343552817,1.7222723174030614
DOTUSDT,long,2025-06-11 15:00:00,2025-06-11 18:00:00,38943,38946,4.332,4.240285714285714,-2.1171349426197055,-2.2571349426197056,-1.1392509999999798,STOP_LOSS,0.13084112149533195,2.420560747663544,3,62.51292867465777,34.70581037675392,34.61607665535067,1.3409734933497763,0.0458571428571429,4.268512525504332,4.210305158257305,4.124490270626932,26.53094947285259,109501.28827123306,108935.66694342824,106875.55044892842,True,volume_candle,True,0.807017529701446,enter_on_signal_bar_close,102.73646678282003,102.66455125607206,101.5660405576321,-2.0775623268698027,-3.3702677746999052
LINKUSDT,long,2025-06-11 15:00:00,2025-06-11 18:00:00,38943,38946,15.611,15.151,-2.9466401896098957,-3.086640189609896,-1.1392509999999827,STOP_LOSS,0.09999999999999863,2.2086956521739167,3,63.55754540681247,42.57920648351795,42.440288687309,1.3142817838962928,0.23,15.274299741309608,14.915550110731097,14.322962018072722,26.53094947285259,109501.28827123306,108935.66694342824,106875.55044892842,True,volume_candle,True,0.8268398232604373,enter_on_signal_bar_close,97.59769655060396,97.52937816301854,96.48581381667425,-3.0299148036640875,-4.644161168406901
SUIUSDT,long,2025-07-15 04:00:00,2025-07-15 20:00:00,19284,19300,3.9477,3.9477,0.0,-0.13999999999999999,-0.13995099999998825,BREAK_EVEN_SL,2.3730486453822053,1.4847416658273762,16,64.79665957174396,38.8724429984356,38.76729869724546,1.520148906831544,0.0709214285714286,3.864521068899063,3.7392890657846767,3.379167121195384,30.07646018032543,119431.07201996435,119287.08879807132,115294.33032291612,True,vol_and_rsi,True,0.8026424376330124,enter_on_signal_bar_close,101.21714606730956,101.14629406506245,101.07549165921691,-1.6262633938749154,0.509157230792608
ARBUSDT,long,2025-07-28 02:00:00,2025-07-28 04:00:00,20579,20581,0.4617,0.4617,0.0,-0.13999999999999999,-0.13995099999998217,BREAK_EVEN_SL,1.8013544018058807,0.44243792325057024,2,60.13346706551482,30.231513077188268,29.591465702690723,1.2965360457559654,0.0063285714285714,0.4550331803264912,0.4511043524742262,0.4484494005670207,42.85360061132435,118836.92456918673,118324.20929658438,117915.77463377274,True,rsi_rebound,True,0.7786258947613811,enter_on_signal_bar_close,100.0,99.93,99.86004900000002,2.9239766081871372,1.9059995668182748
ADAUSDT,long,2025-08-10 03:00:00,2025-08-10 06:00:00,40371,40374,0.8235,0.8035857142857145,-2.4182496313643655,-2.5582496313643657,-1.1392510000000042,STOP_LOSS,1.0846484935437684,2.0186513629842304,3,61.30195385246515,30.74068663486794,30.252216006568787,1.7403541898498183,0.0099571428571428,0.8099013824301752,0.7988195579466887,0.7700531760942441,29.89308208180668,116886.86407627306,116624.7839721356,115869.51857883263,True,vol_and_rsi,True,0.924999942187505,enter_on_signal_bar_close,102.80224762600133,102.73028605266313,101.63107199189963,-3.5579842137219173,-4.055859137826348
BNBUSDT,long,2025-08-10 03:00:00,2025-08-10 07:00:00,40371,40375,811.74,801.7942857142857,-1.2252339771003402,-1.3652339771003401,-1.1392509999999867,STOP_LOSS,0.864694053432911,2.6242459063487367,4,59.686296026849426,32.86373974822919,32.29924643517996,1.3406037175774865,4.972857142857151,805.5326476799665,798.6958732409714,781.4478739476801,29.89308208180668,116886.86407627306,116624.7839721356,115869.51857883263,True,volume_candle,True,0.6711409394847038,enter_on_signal_bar_close,97.73447692841003,97.66606279456015,96.62103592265836,-1.4684504890728507,-1.5177273511222866
SUIUSDT,long,2025-08-10 04:00:00,2025-08-10 06:00:00,19908,19910,3.9798,3.882514285714286,-2.444487519114377,-2.584487519114377,-1.139250999999982,STOP_LOSS,0.0287812041115975,2.575917767988264,2,60.60984313079039,35.16766540021841,34.84492231253232,1.3282453518007713,0.048642857142857,3.924729251697808,3.863735596319708,3.701921370191814,32.671854249381425,117036.72464043752,116696.7689144048,115895.29849347114,True,volume_candle,True,0.6077669784899608,enter_on_signal_bar_close,101.07549165921691,101.00473881505546,99.92398810973438,-3.3418764762048343,-3.8695411829740163
BCHUSDT,long,2025-08-12 00:00:00,2025-08-12 17:00:00,40416,40433,590.87,616.2757142857142,4.299713013981794,4.159713013981794,1.3589990000000018,TAKE_PROFIT,3.8329959514170104,0.5431848852901514,17,61.61344745553894,30.473168479842432,29.97474092332561,1.68624747299583,8.468571428571424,582.841410485379,579.416298520487,571.6010070356585,27.449043913182347,119545.44424010382,119161.3749891231,117201.33296815818,True,vol_and_rsi,True,0.7315130830073078,enter_on_signal_bar_close,100.99866226741145,100.92796320382426,102.37123307763895,0.913906612283578,-0.12693147392827525
TRXUSDT,long,2025-10-03 16:00:00,2025-10-03 20:00:00,41560,41564,0.34471,0.3420028571428572,-0.7853392292485849,-0.9253392292485849,-1.1392509999999845,STOP_LOSS,0.03693931398416558,2.8664907651715605,4,62.888898077301626,32.68880002978882,32.10665388589957,3.7982880744012015,0.0013535714285714,0.3428990666377178,0.341607780237798,0.3388394133610672,31.350014017933542,120484.79677165636,119156.666681943,115338.7115764614,True,rsi_rebound,True,0.5493559874008656,enter_on_signal_bar_close,98.5842294177889,98.51522045719646,97.46110759830447,-0.6759304922978732,-0.739752255519131
APTUSDT,long,2026-03-04 15:00:00,2026-03-05 16:00:00,29581,29606,1.0246,0.9815999999999999,-4.196759711106777,-4.336759711106777,-1.1392509999999862,STOP_LOSS,0.10697674418604507,2.8558139534883726,25,62.36884409749723,31.73848242347831,31.69396048178088,1.4407110184000014,0.0215,1.0012823882886286,0.9858827455816436,0.9472284526181124,30.77659316321149,70105.36427761546,68830.40088194964,67391.11145480827,True,vol_and_rsi,True,0.9931740275367233,enter_on_signal_bar_close,99.86004900000002,99.79014696570003,98.72239239316704,-0.5563146593792737,-1.6591840718329012
OPUSDT,long,2026-03-15 17:00:00,2026-03-16 06:00:00,33195,33208,0.1272,0.13135714285714262,3.2681940700806678,3.1281940700806676,1.3589990000000056,TAKE_PROFIT,3.0309278350517204,0.5773195876288982,13,60.886059548625205,30.754500070672872,30.029057152859394,0.7356398874965042,0.0013857142857142,0.1256840570496238,0.1245123913724643,0.1223884150693816,25.614180044739733,71425.29600547711,71172.44465534297,70178.67477072963,True,rsi_rebound,True,0.739130113421694,enter_on_signal_bar_close,98.72239239316704,98.65328671849183,100.06402871856626,0.8647798742138285,0.7075471698113083
XRPUSDT,long,2026-03-15 21:00:00,2026-03-15 22:00:00,45477,45478,1.4268,1.455557142857143,2.0154992190316037,1.8754992190316038,1.35899900000002,TAKE_PROFIT,3.9538002980625686,0.4798807749627581,1,63.53142060161421,33.28862213409986,32.37645149128959,1.0583817749364142,0.0095857142857143,1.4136806633623036,1.4069389243040222,1.392595088446016,26.869937585621336,71511.42426524845,71245.7994400116,70236.7441544881,True,rsi_rebound,True,0.8089171459288517,enter_on_signal_bar_close,98.58422941778889,98.51522045719645,99.92398810973437,1.3877207737594643,3.7566582562377255
ETHUSDT,long,2026-04-11 09:00:00,2026-04-11 16:00:00,46233,46240,2242.5,2276.5157142857142,1.5168657429526973,1.3768657429526974,1.3589990000000107,TAKE_PROFIT,3.0427113518961955,0.9084036789719238,7,57.17795997621612,33.13047879103903,32.952576575630474,1.2758493837292213,11.33857142857138,2233.9438673207583,2218.950615000369,2158.876772049073,25.62683226412419,72705.50525618538,72238.83426258535,70273.55221796263,True,rsi_rebound,True,0.6714042068975806,enter_on_signal_bar_close,99.86899716602414,99.79908886800793,101.22621583882045,-0.1748049052396911,0.7134894091415831
APTUSDT,long,2026-04-14 15:00:00,2026-04-14 18:00:00,30565,30568,0.8738,0.8574142857142858,-1.8752247980904353,-2.0152247980904354,-1.1392509999999914,STOP_LOSS,0.9642545771578102,2.904969485614667,3,61.61076011173908,30.346624657107046,29.80437045416213,1.6842838352244611,0.0081928571428571,0.8617130275131998,0.8516581894202484,0.8503754572509805,50.85120597487904,74210.82984869652,73198.9581314451,71533.89086691594,True,vol_and_rsi,True,0.8989898535863712,enter_on_signal_bar_close,98.72239239316704,98.65328671849183,97.59769655060397,-2.082856488899061,-1.6823071641107856
